Year,FED Id,FED Name,Winning Pid,Population,Total Ballots,Valid Ballots,LIB,CPC,NDP,BQ,GRN,OTH
2019,12011,West Nova,CPC,82026,47310,46798,17025,18390,5010,0,5939,434
2019,13001,Acadie--Bathurst,LIB,77791,49067,48143,26547,10352,6967,0,4277,0
2019,13002,Beauséjour,LIB,82292,54160,53685,24948,9438,3940,0,14305,1054
2019,13003,Fredericton,GRN,83303,49710,49409,13544,15011,2946,0,16640,1268
2019,13004,Fundy Royal,CPC,79943,48995,48646,12433,22389,4804,0,7275,1745
2019,13005,Madawaska--Restigouche,LIB,60378,35126,34469,17331,9801,2212,0,5125,0
2019,13006,Miramichi--Grand Lake,LIB,57405,35115,34598,12722,12352,2875,0,3914,2735
2019,13007,Moncton--Riverview--Dieppe,LIB,92666,52224,51828,22261,12200,6164,0,9287,1916
2019,13008,New Brunswick Southwest,CPC,65287,39879,39578,10110,19451,3251,0,5352,1414
2019,13009,Saint John--Rothesay,LIB,79363,41503,41253,15443,14006,5046,0,4165,2593
2019,13010,Tobique--Mactaquac,CPC,68673,38577,38201,9631,19229,3007,0,5398,936
2019,24001,Abitibi--Baie-James--Nunavik--Eeyou,BQ ,87787,32484,31656,8963,5240,4104,11432,1151,766
2019,24002,Abitibi--Témiscamingue,BQ ,103491,51212,50155,12417,7537,5093,22803,1818,487
2019,24003,Ahuntsic-Cartierville,LIB,117447,56133,55111,28904,4013,6284,11974,3352,584
2019,24004,Alfred-Pellan,LIB,101373,55282,54309,26015,5917,4109,15549,1958,761
2019,24005,Argenteuil--La Petite-Nation,LIB,95781,50825,49997,18896,6044,3758,18167,2411,721
2019,24006,Avignon--La Mitis--Matane--Matapédia,BQ ,71897,36559,35968,12188,2756,1435,18500,699,390
2019,24007,Beauce,CPC,108746,60576,59429,6971,22860,1847,8410,1461,17880
2019,24008,Beauport--Limoilou,BQ ,96029,51463,50191,13020,13185,5599,15149,2127,1111
2019,24020,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,BQ ,93674,51611,50635,10608,15044,2841,18407,1355,2380
2019,24009,Bécancour--Nicolet--Saurel,BQ ,94588,53379,52337,9332,8434,2732,29653,1697,489
2019,24010,Bellechasse--Les Etchemins--Lévis,CPC,114966,65560,64447,10734,32283,3256,14754,1925,1495
2019,24011,Beloeil--Chambly,BQ ,117343,70554,69490,16059,4305,10086,35068,3255,717
2019,24012,Berthier--Maskinongé,BQ ,100371,57331,56354,7796,5812,19698,21200,1008,840
2019,24015,Bourassa,LIB,101032,41360,40351,23231,2899,3204,9043,1343,631
2019,24016,Brome--Missisquoi,LIB,103457,62403,61441,23450,7697,4887,21152,3302,953
2019,24017,Brossard--Saint-Lambert,LIB,107582,57309,56652,30537,6112,5410,11131,2935,527
2019,24019,Charlesbourg--Haute-Saint-Charles,CPC,107254,60360,59096,12584,22484,4554,16053,2042,1379
2019,24021,Châteauguay--Lacolle,LIB,97887,53473,52402,20118,5851,4005,19479,1929,1020
2019,24022,Chicoutimi--Le Fjord,CPC,81639,44806,43881,7504,16155,2855,15321,1388,658
2019,24023,Compton--Stanstead,LIB,105459,59225,58237,21731,8446,5607,18571,3044,838
2019,24024,Dorval--Lachine--LaSalle,LIB,112866,53362,52574,27821,5543,6207,8974,2898,1131
2019,24025,Drummond,BQ ,103397,55950,54824,9552,9083,8716,24574,1856,1043
2019,24026,Gaspésie--Les Îles-de-la-Madeleine,LIB,75850,39163,38380,16296,3022,1722,15659,1130,551
2019,24027,Gatineau,LIB,107464,56570,55783,29084,5745,6128,11926,2264,636
2019,24028,Hochelaga,LIB,106496,53944,53037,18008,2381,11451,17680,2618,899
2019,24029,Honoré-Mercier,LIB,103592,51376,50363,29543,4808,4130,9979,1373,530
2019,24030,Hull--Aylmer,LIB,105419,55685,54993,29732,4979,7467,8011,3869,935
2019,24031,Joliette,BQ ,104136,58902,57699,12995,5176,2623,33590,2343,972
2019,24032,Jonquière,BQ ,89818,50366,49367,7849,10338,12141,17577,1009,453
2019,24033,La Pointe-de-l'Île,BQ ,106336,56675,55534,16898,3984,6057,26010,1910,675
2019,24034,La Prairie,BQ ,105496,62439,61553,22504,5540,4744,25707,2565,493
2019,24035,Lac-Saint-Jean,BQ ,104911,55382,54227,13633,12544,2753,23839,1010,448
2019,24036,Lac-Saint-Louis,LIB,108579,59970,59525,34622,9083,7263,3169,4176,1212
2019,24037,LaSalle--Émard--Verdun,LIB,106766,53255,52391,22803,3690,8628,12619,3583,1068
2019,24038,Laurentides--Labelle,BQ ,113815,66424,65406,21655,4983,4122,30625,3157,864
2019,24039,Laurier--Sainte-Marie,LIB,111835,53960,53409,22306,1502,13453,12188,3225,735
2019,24040,Laval--Les Îles,LIB,108003,54801,53961,26031,8816,4803,11120,2306,885
2019,24042,Lévis--Lotbinière,CPC,113528,64730,63489,10761,28297,4355,15921,1908,2247
2019,24041,Longueuil--Charles-LeMoyne,LIB,106583,52611,51544,20114,3811,5289,18794,2978,558
2019,24043,Longueuil--Saint-Hubert,BQ ,108703,60930,59844,20471,3779,5104,23061,6745,684
2019,24044,Louis-Hébert,LIB,103346,62933,62060,25140,10912,4884,17375,2466,1283
2019,24045,Louis-Saint-Laurent,CPC,117238,66950,65561,13571,29279,4339,14674,2155,1543
2019,24046,Manicouagan,BQ ,92518,41102,40390,7793,7771,1482,21768,1293,283
2019,24065,Marc-Aurèle-Fortin,LIB,101750,56741,55817,24865,5423,4741,18069,2111,608
2019,24047,Mégantic--L'Érable,CPC,87233,48406,47508,7388,23392,1936,12249,1258,1285
2019,24048,Mirabel,BQ ,117652,66316,65030,16162,5940,5219,33219,3517,973
2019,24049,Montarville,BQ ,97811,59970,59228,21061,4138,4984,25366,2967,712
2019,24050,Montcalm,BQ ,107981,56117,54806,11200,4942,3514,31791,2416,943
2019,24051,Montmagny--L'Islet--Kamouraska--Rivière-du-Loup,CPC,95527,51364,50388,8210,20989,3481,16261,1030,417
2019,24052,Mount Royal,LIB,103320,44262,43679,24590,10887,3609,1757,2389,447
2019,24053,Notre-Dame-de-Grâce--Westmount,LIB,104974,50767,50321,28323,5759,7753,2359,5397,730
2019,24054,Outremont,LIB,102088,41912,41457,19148,2707,8319,5741,5018,524
2019,24055,Papineau,LIB,110750,51719,50781,25957,2155,9748,8124,3741,1056
2019,24014,Pierre-Boucher--Les Patriotes--Verchères,BQ ,99787,61696,60783,17333,4910,4192,31009,2955,384
2019,24056,Pierrefonds--Dollard,LIB,108587,56153,55471,31305,9797,5687,4469,2866,1347
2019,24057,Pontiac,LIB,115531,62508,61847,30217,10416,6503,9929,3762,1020
2019,24058,Portneuf--Jacques-Cartier,CPC,115313,65925,64674,12876,28110,3758,15707,2308,1915
2019,24059,Québec,LIB,97143,55249,54198,18047,8118,6220,17722,2949,1142
2019,24060,Repentigny,BQ ,116066,66772,65456,18111,4878,4470,34837,2289,871
2019,24061,Richmond--Arthabaska,CPC,107242,59715,58638,8868,26553,2864,16539,3133,681
2019,24018,Rimouski-Neigette--Témiscouata--Les Basques,BQ ,84918,46525,45767,10095,4073,13050,17314,824,411
2019,24062,Rivière-des-Mille-Îles,BQ ,102346,59274,58184,21009,4684,5002,23629,3015,845
2019,24063,Rivière-du-Nord,BQ ,112156,61307,60101,13402,7120,4194,31281,3345,759
2019,24064,Rosemont--La Petite-Patrie,NDP,110677,60924,60206,14576,1405,25575,14306,3539,805
2019,24066,Saint-Hyacinthe--Bagot,BQ ,102693,57305,55914,11903,8062,10297,23143,2031,478
2019,24067,Saint-Jean,BQ ,111190,63116,61875,18906,6612,4794,27750,3127,686
2019,24068,Saint-Laurent,LIB,98828,40765,40147,23527,7005,4065,2845,2150,555
2019,24069,Saint-Léonard--Saint-Michel,LIB,113212,46427,45434,27866,5423,2964,4351,1183,3647
2019,24070,Saint-Maurice--Champlain,LIB,110264,59721,58414,23104,9542,3071,19950,1809,938
2019,24071,Salaberry--Suroît,BQ ,112826,64188,62903,18682,6116,5024,29975,1997,1109
2019,24072,Shefford,BQ ,111139,62226,60913,22605,7495,3705,23503,2814,791
2019,24073,Sherbrooke,LIB,111176,60729,59726,17490,6362,16881,15470,2716,807
2019,24075,Terrebonne,BQ ,111575,62617,61335,17944,4640,4627,31029,2277,818
2019,24013,Thérèse-De Blainville,BQ ,101840,59482,58549,20988,5264,4431,24486,2710,670
2019,24076,Trois-Rivières,BQ ,110515,61630,60538,15774,15240,10090,17240,1492,702
2019,24074,Vaudreuil--Soulanges,LIB,119227,69104,68142,32254,7804,7368,16600,3405,711
2019,24077,Ville-Marie--Le Sud-Ouest--Île-des-Soeurs,LIB,114659,53123,52522,28087,4609,8274,6899,3718,935
2019,24078,Vimy,LIB,111867,56590,55533,26490,5951,4779,15455,2125,733
2019,35001,Ajax,LIB,119677,61507,61020,35198,15864,7033,0,2040,885
2019,35002,Algoma--Manitoulin--Kapuskasing,NDP,79483,40975,40591,9879,10625,16883,0,2192,1012
2019,35003,Aurora--Oak Ridges--Richmond Hill,CPC,115227,53563,53109,22508,23568,3820,0,2154,1059
2019,35004,Barrie--Innisfil,CPC,109286,54629,54253,15879,23765,8880,0,4716,1013
2019,35005,Barrie--Springwater--Oro-Medonte,CPC,100788,54171,53793,16805,20981,7972,0,7066,969
2019,35006,Bay of Quinte,LIB,109735,62011,61547,24099,22650,9851,0,3740,1207
2019,35007,Beaches--East York,LIB,109468,57418,57078,32647,8026,12196,0,3378,831
2019,35008,Brampton Centre,LIB,102270,40238,39758,18771,10696,7819,0,1685,787
2019,35009,Brampton East,LIB,122000,51263,50753,24050,12125,13368,0,666,544
2019,35010,Brampton North,LIB,118180,50998,50502,25970,13973,8533,0,1516,510
2019,35011,Brampton South,LIB,121188,49266,48683,24085,13828,7985,0,1926,859
2019,35012,Brampton West,LIB,130000,54418,53683,28743,12824,9855,0,1271,990
2019,35013,Brantford--Brant,CPC,130296,67163,66666,20454,26849,13131,0,4257,1975
2019,35014,Bruce--Grey--Owen Sound,CPC,107679,58464,58161,17485,26830,6797,0,5114,1935
2019,35015,Burlington,LIB,123180,72585,71985,34989,23930,7372,0,4750,944
2019,35016,Cambridge,LIB,115463,58327,57942,22903,17409,11177,0,4343,2110
2019,35088,Carleton,CPC,102918,69767,69359,26518,32147,6479,0,3423,792
2019,35017,Chatham-Kent--Leamington,CPC,109619,54538,54088,16899,25359,8229,0,2233,1368
2019,35018,Davenport,LIB,108473,53597,53180,23251,4921,21812,0,2397,799
2019,35019,Don Valley East,LIB,94579,42732,42294,25295,10115,4647,0,1675,562
2019,35020,Don Valley North,LIB,110076,46885,46571,23495,16506,4285,0,1803,482
2019,35021,Don Valley West,LIB,102508,52656,52234,29148,16304,3804,0,2257,721
2019,35022,Dufferin--Caledon,CPC,128237,69063,68616,22645,28852,7981,0,7303,1835
2019,35023,Durham,CPC,130872,73494,73014,23547,30752,13323,0,3950,1442
2019,35024,Eglinton--Lawrence,LIB,114395,56398,56004,29850,18549,4741,0,2278,586
2019,35025,Elgin--Middlesex--London,CPC,115052,62229,61754,14324,31026,11019,0,3562,1823
2019,35026,Essex,CPC,125442,68738,68288,12987,28274,23603,0,2173,1251
2019,35027,Etobicoke Centre,LIB,118022,63843,63219,32800,21804,4881,0,2775,959
2019,35029,Etobicoke North,LIB,118040,43511,42946,26388,9524,4654,0,1080,1300
2019,35028,Etobicoke--Lakeshore,LIB,129081,70040,69515,36061,19952,8277,0,4141,1084
2019,35030,Flamborough--Glanbrook,CPC,111065,62920,62539,22875,24527,10322,0,3833,982
2019,35031,Glengarry--Prescott--Russell,LIB,109975,66436,65791,31293,23660,6851,0,2113,1874
2019,35032,Guelph,LIB,131794,76020,75568,30497,14568,9297,0,19236,1970
2019,35033,Haldimand--Norfolk,CPC,109652,60362,59926,14704,28018,9192,0,4878,3134
2019,35034,Haliburton--Kawartha Lakes--Brock,CPC,113956,66173,65760,17067,32257,9676,0,5515,1245
2019,35035,Hamilton Centre,NDP,100103,44527,44122,12651,6341,20368,0,3370,1392
2019,35036,Hamilton East--Stoney Creek,LIB,107848,52679,52146,20112,13130,14930,0,2902,1072
2019,35037,Hamilton Mountain,NDP,104877,53438,52949,16057,13443,19135,0,3115,1199
2019,35038,Hamilton West--Ancaster--Dundas,LIB,113024,65316,64901,30214,17340,11527,0,4770,1050
2019,35039,Hastings--Lennox and Addington,CPC,94333,53446,53094,19721,21968,6984,0,3114,1307
2019,35121,Humber River--Black Creek,LIB,108037,38461,37958,23187,6164,7198,0,804,605
2019,35040,Huron--Bruce,CPC,106570,61265,60867,20167,29512,7421,0,2665,1102
2019,35041,Kanata--Carleton,LIB,110960,67210,66772,28746,24361,8317,0,4387,961
2019,35042,Kenora,CPC,62556,28060,27787,8335,9445,7923,0,1526,558
2019,35043,King--Vaughan,LIB,131995,64446,63848,28725,27584,4297,0,2511,731
2019,35044,Kingston and the Islands,LIB,117543,68677,68193,31205,13304,15856,0,6059,1769
2019,35045,Kitchener Centre,LIB,105258,55839,55374,20316,13191,6238,0,14394,1235
2019,35047,Kitchener South--Hespeler,LIB,105309,52628,52233,20986,17480,6945,0,5671,1151
2019,35046,Kitchener--Conestoga,LIB,100709,51896,51535,20480,20115,5204,0,4946,790
2019,35048,Lambton--Kent--Middlesex,CPC,105331,58846,58412,14814,28651,9355,0,3463,2129
2019,35049,Lanark--Frontenac--Kingston,CPC,101630,62915,62481,15441,30077,8835,0,7011,1117
2019,46014,Winnipeg South Centre,LIB,93053,50928,50661,22799,15051,8965,0,3173,673
2019,35050,Leeds--Grenville--Thousand Islands and Rideau Lakes,CPC,100546,58932,58453,15482,28630,8201,0,5152,988
2019,35052,London North Centre,LIB,125362,64234,63741,27247,15066,14887,0,4872,1669
2019,35053,London West,LIB,126110,71769,71273,30622,19910,15220,0,3827,1694
2019,35051,London--Fanshawe,NDP,119467,56093,55575,14924,13770,22671,0,2781,1429
2019,35054,Markham--Stouffville,LIB,126064,65011,64388,25055,19703,4132,0,1621,13877
2019,35055,Markham--Thornhill,LIB,99078,44779,44331,23899,15319,3233,0,1247,633
2019,35056,Markham--Unionville,CPC,123318,53919,53396,20484,26133,3524,0,2394,861
2019,35057,Milton,LIB,114093,60058,59679,30882,21564,3851,0,2769,613
2019,35058,Mississauga Centre,LIB,124849,54231,53756,29974,15874,5173,0,1646,1089
2019,35059,Mississauga East--Cooksville,LIB,120205,53106,52623,27923,17664,4643,0,1578,815
2019,35060,Mississauga--Erin Mills,LIB,122560,58899,58262,31181,19050,5236,0,2147,648
2019,35061,Mississauga--Lakeshore,LIB,117444,61406,60999,29526,22740,5103,0,2814,816
2019,35062,Mississauga--Malton,LIB,118240,49037,48537,27890,12528,6103,0,1251,765
2019,35063,Mississauga--Streetsville,LIB,118301,59202,58765,29618,19474,6036,0,2688,949
2019,35064,Nepean,LIB,119110,69990,69583,31933,23320,9104,0,4379,847
2019,35065,Newmarket--Aurora,LIB,117418,61884,61460,26488,23252,6576,0,3551,1593
2019,35066,Niagara Centre,LIB,109067,58502,57963,20292,17987,15469,0,3054,1161
2019,35067,Niagara Falls,CPC,136292,70370,69734,22690,24751,12566,0,3404,6323
2019,35068,Niagara West,CPC,90838,54176,53924,17429,24447,6540,0,3620,1888
2019,35069,Nickel Belt,LIB,93772,49146,48848,19046,10343,15656,0,2644,1159
2019,35070,Nipissing--Timiskaming,LIB,88813,48134,47727,19352,12984,9784,0,3111,2496
2019,35071,Northumberland--Peterborough South,CPC,112412,69445,68961,24977,27385,9615,0,5524,1460
2019,35072,Oakville,LIB,120923,65888,65401,30265,25561,4928,0,3704,943
2019,35073,Oakville North--Burlington,LIB,129078,70035,69623,33597,26484,5866,0,2925,751
2019,35076,Orléans,LIB,128281,81995,81410,44183,22984,9428,0,3829,986
2019,35074,Oshawa,CPC,126764,62397,61983,15750,24087,17668,0,3151,1327
2019,35075,Ottawa Centre,LIB,118038,79384,78902,38391,9920,22916,0,5837,1838
2019,35077,Ottawa South,LIB,121058,65950,65376,34205,16025,10457,0,3645,1044
2019,35079,Ottawa West--Nepean,LIB,111837,62808,62206,28378,16876,11646,0,3894,1412
2019,35078,Ottawa--Vanier,LIB,111508,64580,63881,32679,11118,13516,0,4796,1772
2019,35080,Oxford,CPC,113790,61419,60891,11745,29310,12306,0,4770,2760
2019,35081,Parkdale--High Park,LIB,108805,61269,60887,28852,8015,19180,0,3916,924
2019,35082,Parry Sound--Muskoka,CPC,94398,55055,54663,16615,22845,6417,0,8409,377
2019,35083,Perth--Wellington,CPC,107908,55675,55294,15002,25622,8094,0,4949,1627
2019,35084,Peterborough--Kawartha,LIB,118176,70249,69801,27400,24357,11872,0,4930,1242
2019,35085,Pickering--Uxbridge,LIB,112947,63902,63495,32387,18462,7582,0,3799,1265
2019,35086,Renfrew--Nipissing--Pembroke,CPC,103495,59428,58957,11532,31080,8786,0,3230,4329
2019,35087,Richmond Hill,LIB,110177,50733,50149,21804,21592,4425,0,1695,633
2019,35089,St. Catharines,LIB,111691,60619,60113,24183,18978,12431,0,3695,826
2019,35091,Sarnia--Lambton,CPC,105337,58316,57916,12041,28623,12644,0,2490,2118
2019,35092,Sault Ste. Marie,LIB,80371,42037,41700,16284,13407,9459,0,1809,741
2019,35094,Scarborough Centre,LIB,112603,47194,46556,25695,10387,5452,0,1336,3686
2019,35096,Scarborough North,LIB,98800,39422,39037,20911,11838,5039,0,796,453
2019,35098,Scarborough Southwest,LIB,110278,51084,50635,28965,10502,7865,0,2477,826
2019,35093,Scarborough--Agincourt,LIB,105542,42290,41814,21115,15492,3636,0,1050,521
2019,35095,Scarborough--Guildwood,LIB,102386,43322,42742,26123,9553,4806,0,1220,1040
2019,35097,Scarborough--Rouge Park,LIB,102275,50748,50426,31360,10115,5801,0,2330,820
2019,35100,Simcoe North,CPC,111332,63136,62778,19310,27241,8850,0,5882,1495
2019,35099,Simcoe--Grey,CPC,129944,76001,75509,23925,32812,8462,0,8589,1721
2019,35101,Spadina--Fort York,LIB,115506,60989,60650,33822,10680,12188,0,3174,786
2019,35102,Stormont--Dundas--South Glengarry,CPC,103320,54244,53711,13767,28976,7674,0,2126,1168
2019,35103,Sudbury,LIB,91532,48294,47977,19643,9864,13885,0,3225,1360
2019,35104,Thornhill,CPC,112719,54079,53496,18946,29187,3469,0,1600,294
2019,35105,Thunder Bay--Rainy River,LIB,82805,41384,41051,14498,12039,11944,0,1829,741
2019,35106,Thunder Bay--Superior North,LIB,82651,43593,43177,18502,11036,9126,0,3639,874
2019,35107,Timmins--James Bay,NDP,83257,37109,36740,9443,9907,14885,0,1257,1248
2019,35108,Toronto Centre,LIB,103805,54896,54512,31271,6613,12142,0,3852,634
2019,35109,Toronto--Danforth,LIB,106875,58472,58059,27681,6091,19283,0,3761,1243
2019,35090,Toronto--St. Paul's,LIB,107900,60218,59834,32494,12933,9442,0,4042,923
2019,35110,University--Rosedale,LIB,104311,57672,57391,29652,9342,12573,0,4861,963
2019,35111,Vaughan--Woodbridge,LIB,105228,50808,50328,25810,18289,3910,0,1302,1017
2019,35112,Waterloo,LIB,110134,64123,63706,31085,15615,9710,0,6184,1112
2019,35113,Wellington--Halton Hills,CPC,120981,70039,69680,19777,33044,6499,0,8851,1509
2019,35114,Whitby,LIB,128377,69516,69101,30182,24564,9760,0,3735,860
2019,35115,Willowdale,LIB,118801,45880,45470,22282,16452,4231,0,1671,834
2019,35117,Windsor West,NDP,122988,52522,51962,18878,9925,20800,0,1325,1034
2019,35116,Windsor--Tecumseh,LIB,117429,57496,56957,19046,15851,18417,0,2177,1466
2019,35118,York Centre,LIB,104319,43851,43186,21680,15852,4251,0,1403,0
2019,35120,York South--Weston,LIB,116686,45038,44463,25976,8415,7754,0,1633,685
2019,35119,York--Simcoe,CPC,104010,54278,53781,14407,24918,7620,0,4650,2186
2019,46001,Brandon--Souris,CPC,88170,41430,41206,4972,26148,5805,0,2984,1297
2019,46002,Charleswood--St. James--Assiniboia--Headingley,CPC,82574,46484,46228,16398,18815,6556,0,2178,2281
2019,46003,Churchill--Keewatinook Aski,NDP,87027,23877,23687,5616,4714,11919,0,1144,294
2019,46004,Dauphin--Swan River--Neepawa,CPC,87527,40845,40566,5344,26103,5724,0,2214,1181
2019,46005,Elmwood--Transcona,NDP,92738,43677,43364,5346,16240,19786,0,1480,512
2019,46006,Kildonan--St. Paul,CPC,84077,44520,44298,12356,19856,9387,0,1777,922
2019,46007,Portage--Lisgar,CPC,97354,44911,44636,4779,31600,3872,0,2356,2029
2019,46008,Provencher,CPC,99946,48627,48305,6347,31821,6187,0,2884,1066
2019,46009,Saint Boniface--Saint Vital,LIB,89818,47607,47338,20300,15436,8037,0,2671,894
2019,46010,Selkirk--Interlake--Eastman,CPC,94778,49924,49602,6003,31109,8873,0,2934,683
2019,46011,Winnipeg Centre,NDP,85949,31998,31724,10704,5561,13073,0,1661,725
2019,46012,Winnipeg North,LIB,95676,32978,32735,15581,6820,8469,0,906,959
2019,46013,Winnipeg South,LIB,99678,48192,47889,20182,18537,6678,0,2073,419
2019,47001,Battlefords--Lloydminster,CPC,73506,36099,35821,2426,28030,4098,0,605,662
2019,47004,Carlton Trail--Eagle Creek,CPC,80662,45189,44949,2085,35313,5535,0,873,1143
2019,47002,Cypress Hills--Grasslands,CPC,68353,38674,38415,1595,31140,3666,0,719,1295
2019,47003,Desnethé--Missinippi--Churchill River,CPC,70891,27473,27257,7225,11531,7741,0,543,217
2019,47005,Moose Jaw--Lake Centre--Lanigan,CPC,79733,45275,44984,2517,31993,7660,0,1201,1613
2019,47006,Prince Albert,CPC,79625,39947,39710,4107,26891,6925,0,839,948
2019,47007,Regina--Lewvan,CPC,92426,51926,51614,6826,27088,14767,0,2099,834
2019,47008,Regina--Qu'Appelle,CPC,76017,39078,38755,4543,24463,7685,0,1282,782
2019,47009,Regina--Wascana,CPC,84153,45699,45355,15242,22418,5801,0,1316,578
2019,47012,Saskatoon West,CPC,83711,39382,38985,2863,18597,15708,0,1042,775
2019,47010,Saskatoon--Grasswood,CPC,82946,49776,49439,8419,26336,12672,0,1320,692
2019,47011,Saskatoon--University,CPC,82663,47298,47027,6146,24514,13994,0,1401,972
2019,47013,Souris--Moose Mountain,CPC,72635,41664,41550,1718,35067,3214,0,681,870
2019,47014,Yorkton--Melville,CPC,71031,39056,38769,2488,29523,4747,0,1070,941
2019,48001,Banff--Airdrie,CPC,135762,78473,78080,8425,55504,8185,0,3315,2651
2019,48002,Battle River--Crowfoot,CPC,110223,62712,62360,2557,53309,3185,0,1689,1620
2019,48003,Bow River,CPC,115022,55372,55138,3173,46279,3086,0,826,1774
2019,48004,Calgary Centre,CPC,119176,66249,65864,17771,37306,6516,0,2853,1418
2019,48005,Calgary Confederation,CPC,122023,66302,65892,14908,36312,7312,0,5700,1660
2019,48006,Calgary Forest Lawn,CPC,111830,40359,39964,8690,23805,4227,0,1318,1924
2019,48007,Calgary Heritage,CPC,112087,57975,57715,8057,40817,5278,0,2027,1536
2019,48008,Calgary Midnapore,CPC,121844,68426,68088,7507,50559,6445,0,1992,1585
2019,48009,Calgary Nose Hill,CPC,115795,55571,55309,8703,38588,5304,0,1554,1160
2019,48010,Calgary Rocky Ridge,CPC,131823,70934,70650,13012,48253,6051,0,2011,1323
2019,48011,Calgary Shepard,CPC,147520,78581,78140,8644,58614,6828,0,2345,1709
2019,48012,Calgary Signal Hill,CPC,121392,63719,63478,9722,44421,5355,0,2139,1841
2019,48013,Calgary Skyview,CPC,135730,51049,50552,14327,26533,7540,0,800,1352
2019,48014,Edmonton Centre,CPC,109941,53454,53092,17524,22006,10959,0,1394,1209
2019,48015,Edmonton Griesbach,CPC,112287,47282,46963,8100,24120,11800,0,1189,1754
2019,48016,Edmonton Manning,CPC,121048,54737,54380,11692,30425,9555,0,1255,1453
2019,48017,Edmonton Mill Woods,CPC,118561,53519,53177,17879,26736,6422,0,968,1172
2019,48018,Edmonton Riverbend,CPC,120863,61477,61148,14038,35126,9332,0,1797,855
2019,48019,Edmonton Strathcona,NDP,106066,56995,56745,6592,21035,26823,0,1152,1143
2019,48020,Edmonton West,CPC,121869,58939,58635,11812,35719,8537,0,1441,1126
2019,48021,Edmonton--Wetaskiwin,CPC,158749,87847,87455,10802,63346,9820,0,1660,1827
2019,48022,Foothills,CPC,113227,65881,65591,3856,53872,3767,0,2398,1698
2019,48023,Fort McMurray--Cold Lake,CPC,110230,51234,50976,4848,40706,2883,0,865,1674
2019,48024,Grande Prairie--Mackenzie,CPC,117327,61293,60979,2910,51198,4245,0,1134,1492
2019,48025,Lakeland,CPC,108451,57776,57578,2565,48314,3728,0,1105,1866
2019,48026,Lethbridge,CPC,117394,62217,61882,8443,40713,9110,0,1939,1677
2019,48027,Medicine Hat--Cardston--Warner,CPC,106896,53356,53102,3528,42045,4639,0,1203,1687
2019,48028,Peace River--Westlock,CPC,109965,51996,51649,3148,41659,3886,0,1377,1579
2019,48030,Red Deer--Lacombe,CPC,128786,67769,67444,3540,53843,6012,0,1596,2453
2019,48029,Red Deer--Mountain View,CPC,119019,68447,68169,3795,54765,4946,0,2026,2637
2019,48031,St. Albert--Edmonton,CPC,121313,65427,65091,12477,39506,9895,0,1594,1619
2019,48032,Sherwood Park--Fort Saskatchewan,CPC,122193,73371,73050,7357,53600,8867,0,1592,1634
2019,48033,Sturgeon River--Parkland,CPC,120784,68971,68657,4696,53235,6940,0,1745,2041
2019,48034,Yellowhead,CPC,101979,56271,55968,2912,45964,3898,0,1272,1922
2019,59001,Abbotsford,CPC,101814,49339,48936,10560,25162,8257,0,3702,1255
2019,59002,Burnaby North--Seymour,LIB,102486,50525,50059,17770,9734,16185,0,4801,1569
2019,59003,Burnaby South,NDP,111973,45423,45006,10706,13914,16956,0,2477,953
2019,59004,Cariboo--Prince George,CPC,108907,55095,54774,10932,28848,8440,0,4998,1556
2019,59005,Central Okanagan--Similkameen--Nicola,CPC,110293,65276,64935,16252,31135,10904,0,5086,1558
2019,59006,Chilliwack--Hope,CPC,100126,53981,53755,10848,26672,8957,0,5243,2035
2019,59007,Cloverdale--Langley City,CPC,117640,55903,55488,19542,20936,10508,0,3572,930
2019,59008,Coquitlam--Port Coquitlam,LIB,123576,58489,58175,20178,19788,13383,0,4025,801
2019,59009,Courtenay--Alberni,NDP,114647,72639,72280,8620,23936,29790,0,9762,172
2019,59010,Cowichan--Malahat--Langford,NDP,108052,65510,65228,10301,16959,23519,0,13181,1268
2019,59011,Delta,LIB,103064,54337,53976,22257,17809,8792,0,3387,1731
2019,59026,Esquimalt--Saanich--Sooke,NDP,120834,70429,70125,12554,13409,23887,0,18506,1769
2019,59012,Fleetwood--Port Kells,LIB,116958,49241,48905,18401,16518,10533,0,2360,1093
2019,59013,Kamloops--Thompson--Cariboo,CPC,124358,72764,72453,19716,32415,9936,0,8789,1597
2019,59014,Kelowna--Lake Country,CPC,119388,69425,69120,22627,31497,8381,0,5171,1444
2019,59015,Kootenay--Columbia,CPC,112354,67596,67330,6151,30168,23149,0,6145,1717
2019,59016,Langley--Aldergrove,CPC,117017,63825,63452,16254,29823,10690,0,4881,1804
2019,59017,Mission--Matsqui--Fraser Canyon,CPC,94825,46505,46066,12299,19535,8089,0,5019,1124
2019,59018,Nanaimo--Ladysmith,GRN,122710,72089,71864,9735,18634,16985,0,24844,1666
2019,59019,New Westminster--Burnaby,NDP,115340,53429,52977,12414,11439,23437,0,4378,1309
2019,59037,North Island--Powell River,NDP,105466,63206,62915,8251,20502,23834,0,8891,1437
2019,59020,North Okanagan--Shuswap,CPC,124605,74594,74145,16783,36154,11353,0,7828,2027
2019,59021,North Vancouver,LIB,115344,63279,62930,26979,16908,10340,0,7868,835
2019,59022,Pitt Meadows--Maple Ridge,CPC,101101,54529,54231,16125,19650,12958,0,4332,1166
