event_number	ed_code	ballot_sequence_number	candidate_first_name	candidate_middle_name	candidate_last_name	candidate_gender_code	candidate_occupation_english	candidate_occupation_french	elected_indicator	incumbent_indicator	candidate_vote	candidate_vote_percentage	candidate_residence	candidate_province_english	candidate_province_french	candidate_party_english_name	candidate_party_french_name
3700	ED35-033	3	Dave		Joslin	M	Dyer	Teinturier	N	N	249	0.58	Brussels	Ontario	Ontario	No Affiliation	Aucune appartenance
3700	ED35-033	4	Ken		Kelly	M	Farmer	Agriculteur	N	N	8138	18.85	Arran-Elderslie	Ontario	Ontario	Progressive Conservative	Progressiste-Conservateur
3700	ED35-033	5	Christine		Kemp	F	Director of Communications	Directrice des communications	N	N	2669	6.18	Clinton	Ontario	Ontario	N.D.P.	N.P.D.
3700	ED35-033	6	Paul		Steckle	M	Parliamentarian	Parlementaire	Y	Y	21547	49.91	Zurich	Ontario	Ontario	Liberal	Libéral
3700	ED35-034	1	Susan		Barclay	F	Anglican Priest	Prêtre anglican	N	N	6868	21.54	Sioux Lookout	Ontario	Ontario	N.D.P.	N.P.D.
3700	ED35-034	2	Brian		Barrett	M	Teacher	Enseignant	N	N	1476	4.63	Cat Lake	Ontario	Ontario	Progressive Conservative	Progressiste-Conservateur
3700	ED35-034	3	Bob		Nault	M	Parliamentarian	Parlementaire	Y	Y	14416	45.21	Kenora	Ontario	Ontario	Liberal	Libéral
3700	ED35-034	4	Ed		Prefontaine	M	Consultant	Consultant	N	N	9125	28.62	Keewatin	Ontario	Ontario	Canadian Alliance	Alliance Canadienne
3700	ED35-035	1	Ryan		Bailey	M	Special Assistant	Adjoint spécial	N	N	4156	10.29	Chatham-Kent	Ontario	Ontario	Progressive Conservative	Progressiste-Conservateur
3700	ED35-035	2	Bobby		Clarke	F	Physiotherapist	Physiothérapeute	N	N	715	1.77	Blytheswood	Ontario	Ontario	Green Party	Parti Vert
3700	ED35-035	3	Louis		Duke	M	Truck Driver	Camionneur	N	N	73	0.18	Sarnia	Ontario	Ontario	No Affiliation	Aucune appartenance
3700	ED35-035	4	Susan		MacKay	F	Registered Nurse	Infirmière diplômée	N	N	2209	5.47	LaSalle	Ontario	Ontario	N.D.P.	N.P.D.
3700	ED35-035	5	Jerry		Pickard	M	Parliamentarian	Parlementaire	Y	Y	20085	49.71	Leamington	Ontario	Ontario	Liberal	Libéral
3700	ED35-035	6	Sean		Smart	M	Driver Representative	Représentant des conducteurs	N	N	12957	32.07	Chatham-Kent	Ontario	Ontario	Canadian Alliance	Alliance Canadienne
3700	ED35-035	7	Dudley		Smith	M	Retired	Retraité	N	N	213	0.53	Chatham-Kent	Ontario	Ontario	Canadian Action	Action canadienne
3700	ED35-036	1	Kevin		Goligher	M	Writer	Écrivain	N	N	7904	15.44	Kingston	Ontario	Ontario	Canadian Alliance	Alliance Canadienne
3700	ED35-036	2	Blair		MacLean	M	Communications Consultant	Consultant en communications	N	N	9222	18.02	Kingston	Ontario	Ontario	Progressive Conservative	Progressiste-Conservateur
3700	ED35-036	3	Chris		Milburn	M	Medical Doctor	Médecin	N	N	2652	5.18	Kingston	Ontario	Ontario	Green Party	Parti Vert
3700	ED35-036	4	Peter		Milliken	M	Lawyer	Avocat	Y	Y	26457	51.69	Elginburg	Ontario	Ontario	Liberal	Libéral
3700	ED35-036	5	Gary		Wilson	M	Library Technician	Bibliotechnicien	N	N	4951	9.67	Kingston	Ontario	Ontario	N.D.P.	N.P.D.
3700	ED35-037	1	Steven	Daniel	Gadbois	M	Lawyer	Avocat	N	N	6162	13.85	Waterloo	Ontario	Ontario	Progressive Conservative	Progressiste-Conservateur
3700	ED35-037	2	Eloise		Jantzi	F	Business Consultant	Conseillère en affaires	N	N	11603	26.08	Kitchener	Ontario	Ontario	Canadian Alliance	Alliance Canadienne
3700	ED35-037	3	Karen		Redman	F	Parliamentarian	Parlementaire	Y	Y	23511	52.84	Kitchener	Ontario	Ontario	Liberal	Libéral
3700	ED35-037	4	Paul		Royston	M	Student	Étudiant	N	N	3058	6.87	Kitchener	Ontario	Ontario	N.D.P.	N.P.D.
3700	ED35-037	5	Martin		Suter	M	Truck Driver	Camionneur	N	N	158	0.36	Kitchener	Ontario	Ontario	Communist	Communiste
3700	ED35-038	1	Brian		Bourke	M	Broadcast Journalist	Journaliste de radiotélévision	N	N	8621	15.99	Waterloo	Ontario	Ontario	Progressive Conservative	Progressiste-Conservateur
3700	ED35-038	2	Robert	E.	Cormier	M	Consultant	Consultant	N	N	273	0.51	Kitchener	Ontario	Ontario	Canadian Action	Action canadienne
3700	ED35-038	3	Joshua		Doig	M	General Manager	Directeur général	N	N	12402	23.01	Waterloo	Ontario	Ontario	Canadian Alliance	Alliance Canadienne
3700	ED35-038	4	Frank		Ellis	M	Office Worker	Employé de bureau	N	N	105	0.19	Guelph	Ontario	Ontario	No Affiliation	Aucune appartenance
3700	ED35-038	5	Jack		MacAulay	M	Retired	Retraité	N	N	809	1.5	Kitchener	Ontario	Ontario	Green Party	Parti Vert
3700	ED35-038	6	Christine		Nugent	F	Call Centre Agent	Agente de centre d'appels	N	N	164	0.3	Springwater	Ontario	Ontario	Marxist-Leninist	Marxiste-Léniniste
3700	ED35-038	7	Andrew		Telegdi	M	Parliamentarian	Parlementaire	Y	Y	27132	50.34	Waterloo	Ontario	Ontario	Liberal	Libéral
3700	ED35-038	8	Richard		Walsh-Bowers	M	Professor	Professeur	N	N	4394	8.15	Wallenstein	Ontario	Ontario	N.D.P.	N.P.D.
3700	ED35-039	1	Eva		Cryderman	F	Operations Supervisor	Superviseure des opérations	N	N	232	0.54	Chatham-Kent	Ontario	Ontario	Canadian Action	Action canadienne
3700	ED35-039	2	Roger		James	M	Consultant	Consultant	N	N	365	0.85	Sarnia	Ontario	Ontario	No Affiliation	Aucune appartenance
3700	ED35-039	3	Joyce		Jolliffe	F	Labourer	Manoeuvre	N	N	1871	4.34	Strathroy	Ontario	Ontario	N.D.P.	N.P.D.
3700	ED35-039	4	John		Phair	M	Journalist	Journaliste	N	N	5918	13.71	Petrolia	Ontario	Ontario	Progressive Conservative	Progressiste-Conservateur
3700	ED35-039	5	Rose-Marie		Ur	F	Parliamentarian	Parlementaire	Y	Y	21124	48.95	Strathroy	Ontario	Ontario	Liberal	Libéral
3700	ED35-039	6	Dan		Valkos	M	Psychic-Lecturer	Voyant-Chargé de cours	N	N	341	0.79	Chatham-Kent	Ontario	Ontario	Green Party	Parti Vert
3700	ED35-039	7	Ron		Young	M	Retailer	Détaillant	N	N	13302	30.83	Petrolia	Ontario	Ontario	Canadian Alliance	Alliance Canadienne
3700	ED35-040	1	John		Baranyi	M	Small Businessman	Homme d'affaires en petites entreprises	N	N	150	0.24	Lanark Highlands	Ontario	Ontario	Independent	Indépendant
3700	ED35-040	2	Bryan		Brulotte	M	Business Executive	Homme d'affaires	N	N	12430	19.61	Kanata	Ontario	Ontario	Progressive Conservative	Progressiste-Conservateur
3700	ED35-040	3	Ross		Elliott	M	Building Contractor	Entrepreneur en construction	N	N	388	0.61	McDonalds Corners	Ontario	Ontario	Canadian Action	Action canadienne
3700	ED35-040	4	Theresa		Kiefer	F	Database and Direct Communication Manager	Gestionnaire de bases de données et de la communication directe	N	N	1946	3.07	Ottawa	Ontario	Ontario	N.D.P.	N.P.D.
3700	ED35-040	5	Stuart		Langstaff	M	Engineer	Ingénieur	N	N	871	1.37	Mississippi Mills	Ontario	Ontario	Green Party	Parti Vert
3700	ED35-040	6	Ian		Murray	M	Parliamentarian	Parlementaire	N	Y	22811	35.99	West Carleton	Ontario	Ontario	Liberal	Libéral
3700	ED35-040	7	Scott		Reid	M	Author-Journalist	Auteur-Journaliste	Y	N	24670	38.93	Carleton Place	Ontario	Ontario	Canadian Alliance	Alliance Canadienne
3700	ED35-040	8	Britt		Roberts	M	Marketing Executive	Responsable du marketing	N	N	107	0.17	Ottawa	Ontario	Ontario	Natural Law Party	Parti de la loi naturelle
3700	ED35-041	1	Gord		Brown	M	Businessman	Homme d'affaires	N	N	18539	39.39	Gananoque	Ontario	Ontario	Canadian Alliance	Alliance Canadienne
3700	ED35-041	2	Martin		Hanratty	M	Union Representative	Représentant syndical	N	N	990	2.1	Osgoode	Ontario	Ontario	N.D.P.	N.P.D.
3700	ED35-041	3	Jerry		Heath	M	Retired Engineer	Ingénieur retraité	N	N	816	1.73	Delta	Ontario	Ontario	Green Party	Parti Vert
3700	ED35-041	4	John	M.	Johnston	M	Barrister and Solicitor	Avocat	N	N	7940	16.87	Brockville	Ontario	Ontario	Progressive Conservative	Progressiste-Conservateur
3700	ED35-041	5	Joe		Jordan	M	Parliamentarian	Parlementaire	Y	Y	18594	39.51	Brockville	Ontario	Ontario	Liberal	Libéral
3700	ED35-041	6	Jane	Pamela	Scharf	F	Workers Representative	Représentante des travailleurs	N	N	181	0.38	Spencerville	Ontario	Ontario	Canadian Action	Action canadienne
3700	ED35-042	1	Tim		Berg	M	Synthetic Lubrication Sales	Vente de lubrification synthétique 	N	N	453	1.02	Bright	Ontario	Ontario	Marijuana Party	Parti Marijuana
3700	ED35-042	2	Nancy		Branscombe	F	Political Organizer	Organisatrice politique	N	N	9062	20.46	London	Ontario	Ontario	Canadian Alliance	Alliance Canadienne
3700	ED35-042	3	Joe		Fontana	M	Parliamentarian	Parlementaire	Y	Y	22795	51.46	Arva	Ontario	Ontario	Liberal	Libéral
3700	ED35-042	4	Lorie		Johnson	F	Real Estate Sales Representative	Représentante des ventes immobilières	N	N	7305	16.49	London	Ontario	Ontario	Progressive Conservative	Progressiste-Conservateur
3700	ED35-042	5	Jeremy		McNaughton	M	Freelance Journalist	Journaliste à la pige	N	N	681	1.54	London	Ontario	Ontario	Green Party	Parti Vert
3700	ED35-042	6	Colleen		Redmond	F	Security Sales Person	Vendeuse de systèmes de sécurité	N	N	3936	8.89	London	Ontario	Ontario	N.D.P.	N.P.D.
3700	ED35-042	7	Albert		Smith	M	Commercial Artist	Graphiste	N	N	65	0.15	Windsor	Ontario	Ontario	Marxist-Leninist	Marxiste-Léniniste
3700	ED35-043	1	Derrall		Bellaire	M	Receiving Clerk	Commis à la réception	N	N	4119	11.47	London	Ontario	Ontario	Progressive Conservative	Progressiste-Conservateur
3700	ED35-043	2	Pat		O'Brien	M	Parliamentarian	Parlementaire	Y	Y	19677	54.81	London	Ontario	Ontario	Liberal	Libéral
3700	ED35-043	3	Andrew		Sadler	M	Graduate Teaching Assistant	Auxiliaire à l'enseignement	N	N	4107	11.44	London	Ontario	Ontario	N.D.P.	N.P.D.
3700	ED35-043	4	Robert		Vaughan	M	Self-employed	Travailleur indépendant	N	N	7998	22.28	London	Ontario	Ontario	Canadian Alliance	Alliance Canadienne
3700	ED35-044	1	Sue		Barnes	F	Parliamentarian	Parlementaire	Y	Y	23794	49.37	London	Ontario	Ontario	Liberal	Libéral
3700	ED35-044	2	George		Goodlet	M	Retired	Retraité	N	N	3596	7.46	London	Ontario	Ontario	N.D.P.	N.P.D.
3700	ED35-044	3	Richard		Goos	M	Truck Broker	Courtier en camions	N	N	161	0.33	London	Ontario	Ontario	Canadian Action	Action canadienne
3700	ED35-044	4	Jeff		Lang	M	Businessman	Homme d'affaires	N	N	9788	20.31	London	Ontario	Ontario	Progressive Conservative	Progressiste-Conservateur
3700	ED35-044	5	Salim		Mansur	M	University Professor	Professeur d'université	N	N	10162	21.09	London	Ontario	Ontario	Canadian Alliance	Alliance Canadienne
3700	ED35-044	6	Jeremy		Price	M	Office Administrator	Administrateur de bureau	N	N	614	1.27	London	Ontario	Ontario	Green Party	Parti Vert
3700	ED35-044	7	Margaret		Villamizar	F	Contract Employee	Employée contractuelle	N	N	80	0.17	Windsor	Ontario	Ontario	Marxist-Leninist	Marxiste-Léniniste
3700	ED35-045	1	Akber		Choudhry	M	Businessman	Homme d'affaires	N	N	222	0.46	Woodbridge	Ontario	Ontario	Independent	Indépendant
3700	ED35-045	2	Jim		Conrad	M	Professional Engineer	Ingénieur	N	N	130	0.27	Richmond Hill	Ontario	Ontario	Canadian Action	Action canadienne
3700	ED35-045	3	Janice		Hagan	F	Student Advisor	Conseillère pédagogique	N	N	1129	2.34	Markham	Ontario	Ontario	N.D.P.	N.P.D.
3700	ED35-045	4	Jim		Jones	M	Parliamentarian	Parlementaire	N	Y	9015	18.71	Unionville	Ontario	Ontario	Canadian Alliance	Alliance Canadienne
3700	ED35-045	5	Bernadette		Manning	F	Homemaker	Maîtresse de maison	N	N	493	1.02	Markham	Ontario	Ontario	Green Party	Parti Vert
3700	ED35-045	6	John		McCallum	M	Economist	Économiste	Y	N	32104	66.64	Oakville	Ontario	Ontario	Liberal	Libéral
3700	ED35-045	7	David		Scrymgeour	M	Business Owner	Propriétaire d'entreprise	N	N	5085	10.55	Agincourt	Ontario	Ontario	Progressive Conservative	Progressiste-Conservateur
3700	ED35-046	1	Harry		Dhaliwal	M	Businessman	Homme d'affaires	N	N	6643	17.47	Mississauga	Ontario	Ontario	Canadian Alliance	Alliance Canadienne
3700	ED35-046	2	Bob		McCabe	M	Industrial Worker	Travailleur industriel	N	N	125	0.33	Toronto	Ontario	Ontario	Marxist-Leninist	Marxiste-Léniniste
3700	ED35-046	3	Gail		McCabe	F	Sociologist	Sociologue	N	N	1404	3.69	Mississauga	Ontario	Ontario	N.D.P.	N.P.D.
3700	ED35-046	4	Carolyn		Parrish	F	Parliamentarian	Parlementaire	Y	Y	24381	64.13	Mississauga	Ontario	Ontario	Liberal	Libéral
3700	ED35-046	5	Nina		Tangri	F	Insurance Broker	Courtière d'assurances	N	N	5077	13.35	Mississauga	Ontario	Ontario	Progressive Conservative	Progressiste-Conservateur
3700	ED35-046	6	Alan		Ward	M	Student	Étudiant	N	N	389	1.02	Mississauga	Ontario	Ontario	Marijuana Party	Parti Marijuana
3700	ED35-047	1	Henry		Beer	M	Teacher	Enseignant	N	N	1451	4.22	Mississauga	Ontario	Ontario	N.D.P.	N.P.D.
3700	ED35-047	2	Pierre		Chénier	M	Industrial Worker	Travailleur industriel	N	N	227	0.66	Toronto	Ontario	Ontario	Marxist-Leninist	Marxiste-Léniniste
3700	ED35-047	3	Riina		DeFaria	F	Lawyer	Avocate	N	N	5144	14.97	Mississauga	Ontario	Ontario	Progressive Conservative	Progressiste-Conservateur
3700	ED35-047	4	Jainstien		Dookie	M	Purchasing Agent	Agent d'approvisionnement	N	N	5372	15.64	Mississauga	Ontario	Ontario	Canadian Alliance	Alliance Canadienne
3700	ED35-047	5	Albina		Guarnieri	F	Parliamentarian	Parlementaire	Y	Y	22158	64.5	Mississauga	Ontario	Ontario	Liberal	Libéral
3700	ED35-048	1	David		Brown	M	Land Development Consultant	Consultant en aménagement du terrain	N	N	6903	17.28	Mississauga	Ontario	Ontario	Progressive Conservative	Progressiste-Conservateur
3700	ED35-048	2	Brad		Butt	M	Association Executive	Directeur d'association	N	N	10139	25.39	Mississauga	Ontario	Ontario	Canadian Alliance	Alliance Canadienne
3700	ED35-048	3	Ken		Cole	M	Business Agent	Agent syndical	N	N	1636	4.1	Mississauga	Ontario	Ontario	N.D.P.	N.P.D.
3700	ED35-048	4	Pamela		Murray	F	Office Manager	Chef de bureau	N	N	516	1.29	Mississauga	Ontario	Ontario	Green Party	Parti Vert
3700	ED35-048	5	Tim		Sullivan	M	Truck Driver	Camionneur	N	N	67	0.17	Mississauga	Ontario	Ontario	Marxist-Leninist	Marxiste-Léniniste
3700	ED35-048	6	Paul		Szabo	M	Chartered Accountant	Comptable agréé	Y	Y	20676	51.77	Mississauga	Ontario	Ontario	Liberal	Libéral
3700	ED35-049	1	Carolyn		Brown	F	Stay-at-home Mother	Mère de famille	N	N	810	1.64	Mississauga	Ontario	Ontario	Green Party	Parti Vert
3700	ED35-049	2	Cynthia		Kazadi	F	Dental Assistant	Assistante dentaire	N	N	1532	3.1	Mississauga	Ontario	Ontario	N.D.P.	N.P.D.
3700	ED35-049	3	Philip		Leong	M	Investment Manager	Directeur des investissements	N	N	10582	21.4	Oakville	Ontario	Ontario	Canadian Alliance	Alliance Canadienne
3700	ED35-049	4	Steve		Mahoney	M	Businessman	Homme d'affaires	Y	Y	31260	63.2	Mississauga	Ontario	Ontario	Liberal	Libéral
3700	ED35-049	5	Gul		Nawaz	M	Chartered Accountant	Comptable agréé	N	N	5275	10.67	Mississauga	Ontario	Ontario	Progressive Conservative	Progressiste-Conservateur
3700	ED35-050	1	Michael		Green	M	Parliamentary Assistant	Adjoint parlementaire	N	N	22310	37.37	Ottawa	Ontario	Ontario	Canadian Alliance	Alliance Canadienne
3700	ED35-050	2	Bill		Knott	M	Consultant	Consultant	N	N	9536	15.98	Metcalfe	Ontario	Ontario	Progressive Conservative	Progressiste-Conservateur
3700	ED35-050	3	Isobel		McGregor	F	Educator	Éducatrice	N	N	805	1.35	Nepean	Ontario	Ontario	Green Party	Parti Vert
3700	ED35-050	4	Lester		Newby	M	Property Manager	Gestionnaire immobilier	N	N	118	0.2	Ottawa	Ontario	Ontario	Natural Law Party	Parti de la loi naturelle
3700	ED35-050	5	Craig		Parsons	M	Server-Supervisor	Serveur-Superviseur	N	N	2223	3.72	Ottawa	Ontario	Ontario	N.D.P.	N.P.D.
3700	ED35-050	6	David		Pratt	M	Parliamentarian	Parlementaire	Y	Y	24570	41.16	Nepean	Ontario	Ontario	Liberal	Libéral
3700	ED35-050	7	Jacques		Waisvisz	M	Trainer	Instructeur	N	N	131	0.22	Ottawa	Ontario	Ontario	Canadian Action	Action canadienne
3700	ED35-051	1	Joe		Atkinson	M	Computer/Network Consultant	Consultant en informatique et réseau	N	N	4893	10.34	Thorold	Ontario	Ontario	Progressive Conservative	Progressiste-Conservateur
3700	ED35-051	2	Mike		Grimaldi	M	Worker Advisor	Conseiller des travailleurs	N	N	7029	14.86	Welland	Ontario	Ontario	N.D.P.	N.P.D.
3700	ED35-051	3	Bernie		Law	M	Accountant	Comptable	N	N	13313	28.14	Fenwick	Ontario	Ontario	Canadian Alliance	Alliance Canadienne
3700	ED35-051	4	Tom		Prue	M	Consultant	Consultant	N	N	290	0.61	Crystal Beach	Ontario	Ontario	Canadian Action	Action canadienne
3700	ED35-051	5	Tony		Tirabassi	M	Wireless Sales Representative	Représentant des ventes (technologie sans fil)	Y	N	21641	45.74	Thorold	Ontario	Ontario	Liberal	Libéral
3700	ED35-051	6	Ron		Walker	M	Labourer	Manoeuvre	N	N	149	0.31	Welland	Ontario	Ontario	Marxist-Leninist	Marxiste-Léniniste
3700	ED35-052	1	William	Norman	Amos	M	Property Manager-Real Estate Sales	Gestionnaire immobilier-Vente immobilière	N	N	155	0.4	Niagara Falls	Ontario	Ontario	Natural Law Party	Parti de la loi naturelle
3700	ED35-052	2	Tony		Baldinelli	M	Public Affairs Consultant	Conseiller en affaires publiques	N	N	6077	15.58	Niagara Falls	Ontario	Ontario	Progressive Conservative	Progressiste-Conservateur
3700	ED35-052	3	Ed		Booker	M	Law Clerk	Technicien juridique	N	N	2356	6.04	St. Catharines	Ontario	Ontario	N.D.P.	N.P.D.
3700	ED35-052	4	Mel		Grunstein	M	Engineer-Businessman	Ingénieur-Homme d'affaires	N	N	11999	30.77	Niagara Falls	Ontario	Ontario	Canadian Alliance	Alliance Canadienne
3700	ED35-052	5	Gary		Pillitteri	M	Businessman	Homme d'affaires	Y	Y	17907	45.92	Niagara-on-the-Lake	Ontario	Ontario	Liberal	Libéral
3700	ED35-052	6	Clara		Tarnoy	F	Retired	Retraitée	N	N	501	1.28	Niagara-on-the-Lake	Ontario	Ontario	Green Party	Parti Vert
3700	ED35-053	1	Sandy		Bass	M	Teacher	Enseignant	N	N	7304	21.16	Lively	Ontario	Ontario	N.D.P.	N.P.D.
3700	ED35-053	2	Raymond		Bonin	M	Parliamentarian	Parlementaire	Y	Y	19187	55.57	Sudbury	Ontario	Ontario	Liberal	Libéral
3700	ED35-053	3	Reg		Couldridge	M	Security Supervisor	Superviseur de la sécurité	N	N	1664	4.82	Chelmsford	Ontario	Ontario	Progressive Conservative	Progressiste-Conservateur
3700	ED35-053	4	Neil		Martin	M	Teacher	Enseignant	N	N	6370	18.45	Azilda	Ontario	Ontario	Canadian Alliance	Alliance Canadienne
3700	ED35-054	1	Alan		Dayes	M	Real Estate Broker	Courtier en immeubles	N	N	4192	12.66	North Bay	Ontario	Ontario	Progressive Conservative	Progressiste-Conservateur
3700	ED35-054	2	Ken		Ferron	M	Self-employed	Travailleur indépendant	N	N	7461	22.53	North Bay	Ontario	Ontario	Canadian Alliance	Alliance Canadienne
3700	ED35-054	3	Bob		Wood	M	Member of Parliament	Député	Y	Y	18888	57.04	North Bay	Ontario	Ontario	Liberal	Libéral
3700	ED35-054	4	Wendy		Young	F	University Professor	Professeure d'université	N	N	2572	7.77	North Bay	Ontario	Ontario	N.D.P.	N.P.D.
3700	ED35-055	1	Ben		Burd	M	Writer	Écrivain	N	N	2141	4.89	Cobourg	Ontario	Ontario	N.D.P.	N.P.D.
3700	ED35-055	2	Tom		Lawson	M	Retired Teacher	Enseignant retraité	N	N	1102	2.52	Port Hope	Ontario	Ontario	Green Party	Parti Vert
3700	ED35-055	3	Paul	Harold	Macklin	M	Lawyer	Avocat	Y	N	20109	45.9	Cobourg	Ontario	Ontario	Liberal	Libéral
3700	ED35-055	4	Rick		Norlock	M	Retired	Retraité	N	N	11410	26.05	Warkworth	Ontario	Ontario	Canadian Alliance	Alliance Canadienne
3700	ED35-055	5	Gail		Thompson	F	Mother-Photographer	Mère de famille-Photographe	N	N	276	0.63	Cobourg	Ontario	Ontario	Canadian Action	Action canadienne
3700	ED35-055	6	Ralph	James	Zarboni	M	Corporate Director and Investor	Directeur d'entreprise-Investisseur	N	N	8768	20.02	Richmond Hill	Ontario	Ontario	Progressive Conservative	Progressiste-Conservateur
3700	ED35-056	1	Bob		Callow	M	President	Président	N	N	11714	21.05	Aurora	Ontario	Ontario	Canadian Alliance	Alliance Canadienne
3700	ED35-056	2	Steven		Haylestrom	M	Business Owner	Propriétaire d'entreprise	N	N	672	1.21	Stouffville	Ontario	Ontario	Green Party	Parti Vert
3700	ED35-056	3	John		Oostrom	M	Economist	Économiste	N	N	8409	15.11	Richmond Hill	Ontario	Ontario	Progressive Conservative	Progressiste-Conservateur
3700	ED35-056	4	Joseph		Thevarkunnel	M	Teacher	Enseignant	N	N	1623	2.92	Richmond Hill	Ontario	Ontario	N.D.P.	N.P.D.
3700	ED35-056	5	Mary		Wan	F	Secretary	Secrétaire	N	N	172	0.31	Richmond Hill	Ontario	Ontario	Natural Law Party	Parti de la loi naturelle
3700	ED35-056	6	Bryon		Wilfert	M	Parliamentarian	Parlementaire	Y	Y	33058	59.41	Richmond Hill	Ontario	Ontario	Liberal	Libéral
3700	ED35-057	1	M.A.	Bonnie	Brown	F	Parliamentarian	Parlementaire	Y	Y	23074	47.74	Oakville	Ontario	Ontario	Liberal	Libéral
3700	ED35-057	2	Rick		Byers	M	Investment Banking	Services bancaires d'investissement	N	N	9589	19.84	Oakville	Ontario	Ontario	Progressive Conservative	Progressiste-Conservateur
3700	ED35-057	3	David		deBelle	M	Public School Teacher	Enseignant dans une école publique	N	N	790	1.63	Oakville	Ontario	Ontario	Green Party	Parti Vert
3700	ED35-057	4	Dan		Ferrone	M	Small Businessman	Homme d'affaires en petites entreprises	N	N	13544	28.02	Oakville	Ontario	Ontario	Canadian Alliance	Alliance Canadienne
3700	ED35-057	5	Willie		Lambert	M	Transit Driver	Conducteur	N	N	1335	2.76	Toronto	Ontario	Ontario	N.D.P.	N.P.D.
3700	ED35-058	1	Barry		Bussey	M	Lawyer	Avocat	N	N	10863	28.82	Roseneath	Ontario	Ontario	Canadian Alliance	Alliance Canadienne
3700	ED35-058	2	David		Gershuny	M	Industrial Worker	Travailleur industriel	N	N	97	0.26	Toronto	Ontario	Ontario	Marxist-Leninist	Marxiste-Léniniste
3700	ED35-058	3	Ivan		Grose	M	Parliamentarian	Parlementaire	Y	Y	16179	42.92	Oshawa	Ontario	Ontario	Liberal	Libéral
3700	ED35-058	4	Craig	James Michael	McMillan	M	Sales	Vente	N	N	679	1.8	Oshawa	Ontario	Ontario	Marijuana Party	Parti Marijuana
3700	ED35-058	5	Bruce		Rogers	M	Broadcast Journalist	Journaliste de radiotélévision	N	N	4203	11.15	Blackstock	Ontario	Ontario	N.D.P.	N.P.D.
3700	ED35-058	6	Bruce	L.	Wright	M	Business Owner	Propriétaire d'entreprise	N	N	5675	15.05	Oshawa	Ontario	Ontario	Progressive Conservative	Progressiste-Conservateur
3700	ED35-059	1	Chris		Bradshaw	M	Community Worker	Travailleur communautaire	N	N	1531	2.7	Ottawa	Ontario	Ontario	Green Party	Parti Vert
3700	ED35-059	10	Heather-jane		Robertson	F	Author	Auteure	N	N	13516	23.81	Gloucester	Ontario	Ontario	N.D.P.	N.P.D.
3700	ED35-059	2	David		Brown	M	Business Development Consultant	Consultant en développement des entreprises	N	N	10167	17.91	Ottawa	Ontario	Ontario	Canadian Alliance	Alliance Canadienne
3700	ED35-059	3	Mistahi		Corkill	M	Carpenter	Menuisier	N	N	66	0.12	Hull	Quebec	Québec	Marxist-Leninist	Marxiste-Léniniste
3700	ED35-059	4	Carla	Marie	Dancey	F	Counsellor-Landlord	Conseillère-Locatrice	N	N	210	0.37	Ottawa	Ontario	Ontario	Canadian Action	Action canadienne
3700	ED35-059	5	Marvin		Glass	M	University Professor	Professeur d'université	N	N	139	0.24	Ottawa	Ontario	Ontario	Communist	Communiste
3700	ED35-059	6	Mac		Harb	M	Parliamentarian	Parlementaire	Y	Y	22716	40.01	Ottawa	Ontario	Ontario	Liberal	Libéral
3700	ED35-059	7	Beverley		Mitchell	F			N	N	7505	13.22	Ottawa	Ontario	Ontario	Progressive Conservative	Progressiste-Conservateur
3700	ED35-059	8	Neil		Paterson	M	Executive Administrator	Administrateur exécutif	N	N	111	0.2	Ottawa	Ontario	Ontario	Natural Law Party	Parti de la loi naturelle
3700	ED35-059	9	Brad		Powers	M	Small Business Owner	Propriétaire de petite entreprise	N	N	813	1.43	Ottawa	Ontario	Ontario	Marijuana Party	Parti Marijuana
3700	ED35-060	1	Brad		Darbyson	M	Investment Counsel 	Conseiller en placements	N	N	12677	24.48	Ottawa	Ontario	Ontario	Canadian Alliance	Alliance Canadienne
3700	ED35-060	2	Marsha		Fine	F	Consultant in Publishing	Consultante en édition	N	N	80	0.15	Hull	Quebec	Québec	Marxist-Leninist	Marxiste-Léniniste
